"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"American Samoa","ASM","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11917494616065","5.86860035832564","8.36986716615089","10.600693124853","12.6351638706408","14.4640045605082","16.069004831967","17.2769965796189","18.4499248963932","19.5459398809201","20.9507392728523","22.3227373907378","23.5827587454983","25.1232875472791","26.8617550717556","28.7517871038963","31.9176755886132","36.0947481767016","40.3804042926688","45.4340626526956","46.8884032792225","48.3427439057495","","","","","","","","","","",
"Antigua and Barbuda","ATG","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.711614494745261","1.39703977381529","2.70312130394132","4.44766099327529","5.56365950640367","4.5600211766561","4.1376144722169","3.49780911722628","3.31730065219595","3.28322651137116","5.56788357344806","7.20428714644556","8.74832445340572","10.9577931220924","11.627730155333","13.1807788053212","14.6496277188912","16.4172589747344","17.9505953118488","19.4704146344211","20.6651187807653","21.8598229271095","","","","","","","","","","",
"Australia","AUS","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73382544507164","1.17498914459402","-2.00955275727313","7.06296135475466","-2.18237082066869","-1.41988710377768","3.01780286582718","1.53191489361701","5.76031263569257","11.2748588797221","18.2344767694312","14.8979591836735","9.0134607034303","10.0581849761181","6.09813287016934","3.41728180633956","17.7698653929657","6.16152844116371","10.7529309596179","6.44724272687798","7.77276751055231","9.06486632809467","","","","","","","","","","",
"Austria","AUT","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.104693248781063","-1.44317150748308","-0.928778678472075","-4.00925288903511","-4.67151246846738","-5.73579412321895","-7.79446222567876","-8.71985083704744","-9.20074182644849","-10.4144855573171","-11.3366835172943","-12.3348588635298","-13.213285074731","-14.5401972221391","-15.6819518809887","-15.9240425553129","-16.4037370504422","-17.1932238541075","-17.5716151675591","-16.3302523605835","-18.8606555597199","-20.1657788290508","","","","","","","","","","",
"Azerbaijan","AZE","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.60256578086137","-8.40773225116726","-13.6139983418423","-17.3242571017149","-20.4303355587555","-22.3428022865122","-22.54117031025","-20.4310337304185","-15.3462495090981","-13.1244927346511","-10.335558755509","-7.63014356154819","-3.4786403106864","-1.11620194615351","5.61853645765151","14.1257581707902","29.2211022385129","47.8893397914212","56.4096522232404","60.5838460531483","67.3683969809059","74.1533668116621","","","","","","","","","","",
"Burundi","BDI","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88996929673799","4.49829005552222","7.43403459506067","8.11335154943691","7.64785048035748","10.5230041423186","11.9550462296744","14.6717314425872","-12.7951620514673","-12.3273305640195","21.754455468618","24.1239083446456","24.3126722324825","30.0047190971959","32.8152036494352","37.0921039599634","40.6180269512884","44.6490681239549","50.7745728051828","55.2961670443886","56.8491287148325","58.4020903852764","","","","","","","","","","",
"Belgium","BEL","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.538368822820412","-1.18280433909201","-3.14744877460829","-3.51948573724388","-2.30855765367617","-5.85938127762154","-8.65488147850543","-10.7022900763359","-9.01807955002009","-10.9762957010848","-13.9421454399357","-17.6368019284853","-20.3182000803536","-20.4014463640016","-22.6702290076336","-22.9879469666533","-23.2840498192045","-23.3596625150663","-22.9722780233025","-22.6006428284452","-24.3493373784302","-25.7264047689135","","","","","","","","","","",
"Benin","BEN","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-19.3059869127844","-6.63912491454244","-12.2967086629554","-10.0558648305499","-3.35755444867664","-3.69665006348276","-1.56030862388905","-17.0645570856529","-9.00966891297978","-12.0271510889735","-13.4050200214865","-2.45043461275515","-19.4317804473093","-14.6412735618713","-14.4973141908389","-11.5909756812189","9.34837386463523","38.423478855357","40.2814728000781","33.7167692157437","35.0539369079012","36.3911046000586","","","","","","","","","","",
"Burkina Faso","BFA","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.34094852835527","4.69180012599888","6.799794422892","10.6536744144921","16.4945234700532","19.9224664831946","24.4240248903036","27.2478088353946","19.2003216287012","24.8898891430971","38.7604031963925","38.5904705063165","44.4206814991655","52.7971197099816","62.2815743227561","68.9476331001249","85.0774229914785","87.3956917227583","95.4529880522122","102.591542601987","104.617458028007","106.643373454027","","","","","","","","","","",
"Bangladesh","BGD","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.31469112795906","-1.17461050122456","-2.60653303893437","-2.41891685525882","-1.90590026489016","-0.51255730962525","0.162240922603152","-1.45580513636618","2.82848045817847","2.47380090409415","4.07967602336361","5.67969531315484","6.7762280880028","5.38001462809168","8.15820384486874","9.10168131198139","10.8010200625311","12.330999038955","14.4616024075497","18.3566475720698","19.5402140477905","20.7237805235112","","","","","","","","","","",
"Bulgaria","BGR","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.69557589869541","-5.28149022359733","-10.4398583777232","-13.1600267934037","-13.4662371216229","-12.3740869509744","-13.5408758891263","-12.6968836719722","-13.0700775094893","-12.0710663136742","-14.2451596440305","-16.82880928838","-16.1468533699085","-16.2112851264713","-18.4823450607636","-19.286147172339","-20.5014194124589","-21.6599151542216","-23.6394373385219","-23.3791585595356","-24.2014561277599","-24.7637109541265","","","","","","","","","","",
"Bahrain","BHR","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.81880753056724","-0.0849938615544499","7.37891152305665","7.69999944448456","8.41772538649985","15.25889796848","21.3467916206052","27.8824307133374","30.2028186853172","32.3543299650581","36.5273619127507","42.6719181392455","45.9683467305139","49.4753156716459","54.4032930954987","62.4982640142656","69.8993961547221","77.5171793148272","79.9436707348913","84.0022665029748","85.8422891680045","87.6823118330343","","","","","","","","","","",
"Bahamas, The","BHS","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90329421744662","4.97030962816345","7.40562703237664","10.2891276685989","13.2843206560158","16.4626042697582","17.9358122437438","19.3765021914322","21.0780432631132","23.5515340025449","26.6541778594656","28.8979216739714","31.7333521843631","35.561289410434","38.9120599462746","42.0896366464018","45.7818464583628","49.7539940619256","53.3557189311466","57.0627739290259","58.6334016683161","60.2040294076064","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.37844404013553","-19.0591465208249","-25.6845591519681","-61.90676442711","-63.7440216147904","-68.5075553715587","-58.8419091612285","-52.208870343941","-50.8943337436948","-41.7871422501607","-51.7005305646646","-50.190109926026","-42.5711141857957","-43.7808451993158","-41.9178768697774","-38.9519441327392","-35.8411138589591","-33.8171240562595","-32.651842813409","-32.920066674656","-32.2492673414026","-31.5784680081491","","","","","","","","","","",
"Belarus","BLR","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.24462580364946","-6.8174140584365","-11.1864788490721","-15.3995056114707","-20.4415179122005","-23.4920345535757","-25.1172966277555","-24.8942319550868","-25.8974867689404","-28.5640747910109","-28.2552160134697","-27.9200827913112","-29.105650078019","-27.8332162601277","-24.6845726113044","-22.5584874499311","-20.2602778656572","-17.7234534272064","-14.6691832937429","-11.8599625723217","-11.3714688748661","-10.8831896626726","","","","","","","","","","",
"Belize","BLZ","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.03776750758001","7.60354419946425","5.94624827058374","6.78755409025344","-5.51117129316181","-1.43887433399075","-4.05404609814253","-6.74281004386095","-0.888993553324891","-1.68143416443437","-2.30726207647699","2.34082011127137","8.21818609990874","4.83235701039122","10.3923935121133","11.7912336993318","12.9404492066763","13.6869682964882","21.7038061876306","31.8836654793795","33.2025021341733","34.5213387889671","","","","","","","","","","",
"Bermuda","BMU","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.78692091756225","0.636596182914473","1.58505390096839","3.14436157666562","4.2522797867216","5.33735860339186","5.40753783034069","6.44236998156238","8.14369715794894","10.1153596996827","11.4495955351062","13.0836503164294","14.5383120442503","16.249605501387","17.607511253592","19.2473796986861","20.2656013819909","22.1670846967759","24.0760427221235","26.043967908576","27.3044075876618","28.5648472667475","","","","","","","","","","",
"Bolivia","BOL","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.60289090252676","2.79150825239904","12.6279756996599","-13.3602841873961","-8.40037618281415","-4.19105094959419","-1.24354271502369","-14.4451526348397","66.9502894913955","-11.9014614969758","-12.7879871099443","4.01276525568397","-11.9317700649406","148.988005829942","33.0136076555877","-14.5075526277083","-11.1085358733102","-6.327804991108","-6.35989641601185","1.51542839823675","2.53058268221911","3.54573696620148","","","","","","","","","","",
"Brazil","BRA","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47179349220152","6.40144145045953","11.5544391543991","4.70911354550516","11.0605046327867","9.66441231489186","11.0101414548389","17.8942560951958","13.1244564843374","7.30391206151189","14.9988425853515","21.4559650648465","31.1037981969357","43.7546531197017","54.0099725348632","27.4138351716415","29.0914607824123","31.8389129061118","31.8855223068212","38.6673465174332","46.8529261632017","49.2366677093826","","","","","","","","","","",
"Barbados","BRB","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.29918596785856","-2.12954540153477","-4.07949058848226","-3.91777264634308","-3.7179576889884","-3.57256703908443","-13.3829372021241","-11.4003374307062","-8.95202108553168","-5.86849532339702","-17.0270333310009","-17.6777925500898","-18.4428428148252","-22.6373241900497","-19.7249240003421","-21.4408446652516","-19.8563198283302","-19.4535799531951","-17.7392142684984","-16.6196285152271","-15.7858248003794","-14.9520210855317","","","","","","","","","","",
"Brunei Darussalam","BRN","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.32800276912426","15.5718933887158","6.75444790584978","6.03696780893044","16.0578746971271","7.95680166147457","8.38352371062652","98.3648321218415","9.77556247836622","7.48992731048805","12.0670128071997","11.2016614745587","18.139979231568","14.5254413291797","26.569193492558","24.6017307026653","19.9872620283835","28.8235375562478","22.6713741779162","23.2359986154379","24.4683586015922","25.7007185877466","","","","","","","","","","",
"Bhutan","BTN","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.885910100963927","30.1322607955671","29.8199451107904","29.5021883862093","25.6564614524094","25.5802868951468","14.9561125729371","16.5329259082728","35.7963832320212","12.346589882713","3.1769143210344","9.96232624039384","-0.699173614874493","10.5967514815951","12.4238526479364","36.6995958395633","21.7541477046429","30.945152142355","47.797140624762","88.8019047992148","90.6899238472069","92.577942895199","","","","","","","","","","",
"Botswana","BWA","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-19.714653087499","10.1985344113691","-33.7429474103599","-20.3708917173334","-10.6109472984075","-24.781816295989","-26.6053233366425","-34.5712305379807","-32.0778200891997","-35.1135411367449","-15.0179206158699","-3.20809481709777","-28.0936317194078","-27.0722307009702","-23.3149105780201","-36.611398400727","-35.1915785453103","-36.1975037907412","-31.4490756518346","-28.2031145816355","-27.4851457274519","-26.7671768732682","","","","","","","","","","",
"Central African Republic","CAF","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-32.4553639048773","-13.2109588003635","-23.5014010905786","-25.0099401696456","-10.8743089215389","-14.124271054226","-12.0926897152378","-46.4172788548925","-42.561203044532","-36.8957796879734","-13.6566097394729","-43.7698803392911","-38.2956869130567","-43.0094573614056","-39.0814336564677","117.206196985762","249.167392456831","130.459519842472","74.413293320206","98.7960561193577","100.784016680551","102.771977241745","","","","","","","","","","",
"Canada","CAN","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5861903620235","8.08296668761786","15.8447970867055","35.3839574410181","42.0645771640737","26.885898125409","27.1873359813902","48.9668042533063","35.7921815366073","32.4071614169912","33.5514848341509","38.4320306880844","44.0279406714314","48.3862188729127","40.6351448547565","39.9029333817154","39.9301483214214","39.7681546326955","34.5571416537612","35.4643063106261","36.9658739844797","38.4680248356114","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.5548259234093","-10.7857529765721","-20.1655910043201","-21.3467645479092","-23.5366345055566","-24.6698196510574","-25.9559689563071","-30.8769154174822","-33.0529811811188","-29.6564147519147","-30.1517959370492","-30.4762150314667","-30.0196544342494","-30.679937554846","-30.9882935871419","-31.0127167429586","-32.4235464411875","-33.2885742800257","-33.7768776784129","-33.6303569969923","-34.1609337384331","-34.5449437084171","","","","","","","","","","",
"Switzerland","CHE","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.700855077051732","-2.6713751487624","-4.08002613817001","-3.57385302696599","-4.97353171707801","-5.59431325513325","-8.80673498028632","-9.7967350987884","-12.7227204011464","-13.2145039757443","-12.8039789608046","-13.9226384654321","-15.7705935429917","-15.7330114591498","-16.1315169788067","-16.2855696648254","-16.1509851753915","-16.2593299216024","-17.083596436135","-15.4860192955221","-17.0009856483358","-17.0443086991402","","","","","","","","","","",
"Channel Islands","CHI","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.34545606205947","4.3107978479376","11.3850773658089","16.515827668182","20.9659256787755","26.0157651082287","31.6970429995412","32.6929974558952","39.9833173457897","41.2086582975351","45.7621887642324","46.9891979813988","46.7456312299287","48.0193518788839","51.7837928014347","53.3920006673062","49.9136672644618","50.102181257038","51.0355757601034","50.3115485673771","51.8146640530508","53.3177795387246","","","","","","","","","","",
"China","CHN","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.333362834469131","-0.647058245075771","-1.3698360720221","0.334346205662261","5.75370485097009","7.52868985455939","4.90603888249697","4.26094737980744","3.83908113795715","2.60495029058618","3.4201650096862","6.77346077823997","12.7464574052768","23.0492373956397","30.5710436518473","36.9482058392582","42.0155175974275","51.1657865494488","55.6430755917436","61.4951175620261","66.9050820426587","72.3151645278343","","","","","","","","","","",
"Cote d'Ivoire","CIV","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-19.9468146416163","-6.04633547940922","-12.7439034430522","-11.3632247122557","-0.547496336302711","-1.45724588760271","1.54698588859066","-1.15921028799132","-12.5990021570532","17.2127908317004","11.5674037970723","10.0895753404357","-14.9067197971382","-11.8506199469793","2.70207966277518","8.49401458892491","12.112430225091","19.2842205792758","23.1438639245196","31.2896214453903","32.6025176598442","33.9154138742981","","","","","","","","","","",
"Cameroon","CMR","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.4585174153014","-5.40981965181913","-8.37599028798137","-16.2163176931453","-9.47297280384476","-9.65382160423525","-8.25646737838075","-18.8965094304201","-17.5517202538141","-0.859188245453757","2.02876059123165","-15.2782818738189","-15.8708902266555","-13.3139760453561","-14.2720366453486","-0.800365452247165","49.1508241448793","24.6999411772068","21.1280209258958","13.5987033954519","14.7346904294064","15.8706774633609","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-25.2924816579299","45.2295364527987","-39.5750435989607","-20.392517757361","-17.0140177649876","-35.6705087986008","-40.7006340280355","-32.2672984914505","-48.2535502010891","-35.2292822314533","-40.6406377905114","-33.0058623442259","-46.2093055181285","-35.2506368244703","-41.3411701300088","-3.01933607553424","92.8807854422689","-29.3816828436183","-29.0307556983715","-24.8939642768166","-24.1429039195847","-23.3918435623529","","","","","","","","","","",
"Congo, Rep.","COG","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.0389480414779","21.9487920825109","-20.963275972311","-12.3299324455812","-7.02538155736566","-10.7863278752328","-9.58077340079508","-5.57421256011786","-13.7295321230992","11.8901337188291","27.0338606099358","-16.1849823468906","-8.68157682577632","1.98576631175114","6.90584081621306","-8.5666231130633","21.3014650690834","-7.39039782046648","6.09602179533513","-2.47880236857468","-1.50359039226043","-0.528378415946185","","","","","","","","","","",
"Colombia","COL","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.57425316999785","0.946820450366537","3.67106844648215","1.47873534398357","4.64913118577421","7.35208666650746","8.02628332179161","8.07284826197354","3.64360707150306","9.68331860766849","8.52775190836656","10.2797080338451","11.9218186594073","14.4214007689185","14.9107306317708","18.7827845038247","22.5806130652466","25.4746041980084","33.7448559670782","32.6225215114104","33.9487467265245","35.2749719416386","","","","","","","","","","",
"Comoros","COM","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01857865553272","4.63858881746084","6.78419157443613","9.56049660900875","12.3390107583891","15.0849404643559","17.1946451057061","20.6817328296552","24.6128526299512","23.652992246007","27.7575275587072","31.0678860980405","30.015795170875","32.6043254467935","35.3287162833852","39.0952570305079","40.9487043541653","43.8697064086421","52.8232487242362","53.6610555150551","55.1976660702056","56.7342766253562","","","","","","","","","","",
"Cabo Verde","CPV","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26202957336452","16.3514969908795","19.3262549816593","14.6948887604634","23.9500518441","15.973870092983","21.9615933139734","29.8072937379776","32.9912303572137","33.0392897778814","36.9801622726339","40.3779633138412","45.6536862176395","50.4007554940929","54.1638081323749","58.3834252670001","62.4552596830721","66.6965035569979","72.3831345075051","78.4398229971537","80.2242212271252","82.0086194570968","","","","","","","","","","",
"Costa Rica","CRI","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.302770576325528","-1.13917097648155","-4.14272939315862","-11.2903439802788","-19.0185563071012","-19.0745463085076","-20.8659609980549","-19.1135535606722","-21.6922778908487","-22.5982014207131","-24.4076602813299","-26.5652655014024","-27.5701666166914","-28.8194601077874","-35.3896612206882","-37.7805138873778","-40.1721626204382","-42.4778361854622","-40.31678134445","-39.7873972079299","-39.1852711800092","-38.5831451520885","","","","","","","","","","",
"Caribbean small states","CSS","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04211635411349","10.093465276156","10.8593770915671","5.93267158717434","8.47966568317251","15.0535078024459","13.9285690944381","54.6652846704713","21.7898883708681","30.2143053679883","39.0692319160511","50.6618849407977","84.7681872025553","102.212807979971","111.209560667705","135.005450206328","143.307286717827","145.990504833574","335.782235984215","170.801196774035","173.509208741776","176.217220709516","","","","","","","","","","",
"Cuba","CUB","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.733703086527226","-3.20010611750856","-12.7332719841487","-9.01418492633953","-13.6261513335157","-7.28231402492103","-9.13025095132689","-12.1413352567132","-12.8858159027035","-12.4447650077516","-15.3961582145729","-12.8112020294974","-15.7559628920337","-17.7844653915985","-23.1132224073752","-26.3777451687517","-28.6605980716459","-30.2662057187389","-28.9965263096807","-30.4260452160072","-29.7303056681672","-29.0345661203273","","","","","","","","","","",
"Curacao","CUW","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.788498271784621","3.6053756594506","6.06921957431328","9.83604693469164","12.9502455885028","15.6488766599964","17.3810714935419","20.1257504093142","23.4684828088048","26.3569901764599","29.0379979989085","31.8571493541932","34.3391850100055","37.0088229943606","39.6284336911042","42.7295570311079","47.0933008913953","51.9567491358923","54.9293933054394","60.0850463889394","61.6858968528288","63.2867473167182","","","","","","","","","","",
"Cyprus","CYP","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.65604130371662","5.75185104529616","9.87178789198606","17.1335111788618","18.7488657810685","22.4035460220674","25.6102097851336","27.4687409262486","27.9194795296167","28.8919588414634","32.6314786585366","38.6698334059234","42.2247023809524","41.5754754645761","40.0803480691057","39.5143728222997","39.5241271051104","39.0566020615563","40.7345655487805","40.6597070993031","43.2305757300659","45.726585911351","","","","","","","","","","",
